Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order_id,Customer_id,Product_id,Shipment_id
First Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,230.376,3,0.2,-48.9549,c839190a-0323-43ea-8ed1-eb72ebdb0912,72cf0310-9119-4feb-9f4b-00b2a74dcd73,b1035e3a-d289-47fd-997c-678681c45782,3fa2012f-a6ad-4da9-9f87-5d132b2cd391
Second Class,Consumer,United States,Columbia,South Carolina,29203,South,Furniture,Chairs,301.96,2,0.0,33.2156,4bcf3d8e-6dd4-41ae-a470-b36125826b8e,36abb449-b3f8-4aef-88a4-d82ecbd095b6,c1501176-6208-4087-9c61-6d1d04993c21,3a8a75f9-3f10-4891-9137-69f41f3751cb
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Technology,Accessories,19.99,1,0.0,6.7966,1af64352-c0e4-4817-9911-f036661f854b,d61aac13-6ee9-4bae-a1c5-532686589c87,b5a6b04c-7073-437e-b60c-f9df408ee69b,e1295781-8d76-4712-96c0-a502aa0b0232
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Labels,6.16,2,0.0,2.9568,1af64352-c0e4-4817-9911-f036661f854b,d61aac13-6ee9-4bae-a1c5-532686589c87,396079af-2d9a-4a5c-a4b9-c518258c4e5a,e1295781-8d76-4712-96c0-a502aa0b0232
Second Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Storage,158.368,7,0.2,13.8572,fe118c49-253b-4b6e-9b9e-8aeb9bc44743,106f9d3e-0351-4794-aecb-e7935a720a96,b1035e3a-d289-47fd-997c-678681c45782,1d1a50d3-99b2-405b-ab32-8ea024b495d0
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Art,20.1,3,0.0,6.633,6bcd80da-a1fb-4ff7-852a-7ef5d4f27fb7,aef2ab30-382b-42aa-8416-a34358d7eeb1,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,56a96380-3892-4a32-acec-82d5c90d259c
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Phones,73.584,2,0.2,8.2782,6bcd80da-a1fb-4ff7-852a-7ef5d4f27fb7,aef2ab30-382b-42aa-8416-a34358d7eeb1,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,56a96380-3892-4a32-acec-82d5c90d259c
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,6.48,1,0.0,3.1104,6bcd80da-a1fb-4ff7-852a-7ef5d4f27fb7,aef2ab30-382b-42aa-8416-a34358d7eeb1,efe32969-3c1a-4c37-a0ae-35295a30cbb7,56a96380-3892-4a32-acec-82d5c90d259c
Second Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Paper,12.96,2,0.0,6.2208,d1b63c5d-fe8f-4feb-b977-e186803c0dc0,30f26e5a-591b-4dc6-ae29-08b473900687,efe32969-3c1a-4c37-a0ae-35295a30cbb7,24b5b31b-a316-4a90-a435-2c09613e72fa
Second Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,53.34,3,0.0,16.5354,d1b63c5d-fe8f-4feb-b977-e186803c0dc0,30f26e5a-591b-4dc6-ae29-08b473900687,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,24b5b31b-a316-4a90-a435-2c09613e72fa
Second Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,32.96,2,0.0,16.1504,d1b63c5d-fe8f-4feb-b977-e186803c0dc0,30f26e5a-591b-4dc6-ae29-08b473900687,c1973895-6814-4ddb-bc02-1d14f62e52f9,24b5b31b-a316-4a90-a435-2c09613e72fa
Standard Class,Home Office,United States,Portland,Oregon,97206,West,Office Supplies,Binders,5.682,1,0.7,-3.788,5aeb9a33-2f69-455c-a02d-dd8a9bfdf7bc,b6339f3d-c22f-4c8c-ae8a-a9927f4c4613,c1973895-6814-4ddb-bc02-1d14f62e52f9,cee340e7-63e8-47c4-82b5-3a059f81aacd
Second Class,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,96.53,7,0.0,40.5426,b5176502-d9d6-4a21-989f-053e1407d6eb,879b4ef7-9ecd-4b5c-9d32-c7be3e44807f,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,d4ae1450-d501-4cc1-95d1-767d24034651
First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,51.312,3,0.2,17.9592,f39ab84b-a7a5-41f6-9841-27e120ca20db,fe5b99d3-1171-4834-8e39-52702c32cde5,c1973895-6814-4ddb-bc02-1d14f62e52f9,34aade28-cdf0-4a9b-a6e3-5fc9b30d3628
Standard Class,Corporate,United States,Saint Paul,Minnesota,55106,Central,Office Supplies,Appliances,77.88,6,0.0,22.5852,6a292122-d8c9-4553-8a0e-9707cd135934,2f0fb0d4-d172-43ef-8e59-0f2c6f49ceb2,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,487ae315-79d5-48b5-b39b-f80560122b5c
Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,64.624,7,0.2,22.6184,14e688dc-1520-4b4e-bb9f-2d0206e91659,a9de92d9-252f-4eeb-be12-6c6783cf9329,efe32969-3c1a-4c37-a0ae-35295a30cbb7,cbfb4160-57cd-42f0-b9f3-d728cad3edc0
Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,95.976,3,0.2,-10.7973,14e688dc-1520-4b4e-bb9f-2d0206e91659,a9de92d9-252f-4eeb-be12-6c6783cf9329,b5a6b04c-7073-437e-b60c-f9df408ee69b,cbfb4160-57cd-42f0-b9f3-d728cad3edc0
Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,1.788,3,0.8,-3.0396,14e688dc-1520-4b4e-bb9f-2d0206e91659,a9de92d9-252f-4eeb-be12-6c6783cf9329,c1973895-6814-4ddb-bc02-1d14f62e52f9,cbfb4160-57cd-42f0-b9f3-d728cad3edc0
Second Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Paper,23.92,4,0.0,11.7208,1af64352-c0e4-4817-9911-f036661f854b,d61aac13-6ee9-4bae-a1c5-532686589c87,efe32969-3c1a-4c37-a0ae-35295a30cbb7,b9a3c802-7a50-4ad1-b5af-59cb3ed3b329
Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Accessories,238.896,6,0.2,-26.8758,38d72274-76b2-4304-9a2a-6b2898d2450f,7256b8d5-de8a-4a1f-b1b7-067f9e050386,b5a6b04c-7073-437e-b60c-f9df408ee69b,893ac2d0-79e1-40dd-854a-9dba363bba06
Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,102.36,3,0.2,-3.8385,38d72274-76b2-4304-9a2a-6b2898d2450f,7256b8d5-de8a-4a1f-b1b7-067f9e050386,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,893ac2d0-79e1-40dd-854a-9dba363bba06
Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,36.882,3,0.7,-25.8174,38d72274-76b2-4304-9a2a-6b2898d2450f,7256b8d5-de8a-4a1f-b1b7-067f9e050386,c1973895-6814-4ddb-bc02-1d14f62e52f9,893ac2d0-79e1-40dd-854a-9dba363bba06
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,74.112,8,0.2,17.6016,a673c7ce-8a12-4882-b094-f5c60b6739d4,7c6e4252-eba4-442b-a323-997d7eeb7ef4,b5a6b04c-7073-437e-b60c-f9df408ee69b,f3914961-ca00-43bf-aa9f-12f75a80ae3b
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Phones,27.992,1,0.2,2.0994,a673c7ce-8a12-4882-b094-f5c60b6739d4,7c6e4252-eba4-442b-a323-997d7eeb7ef4,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,f3914961-ca00-43bf-aa9f-12f75a80ae3b
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,3.304,1,0.2,1.0738,a673c7ce-8a12-4882-b094-f5c60b6739d4,7c6e4252-eba4-442b-a323-997d7eeb7ef4,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,f3914961-ca00-43bf-aa9f-12f75a80ae3b
Standard Class,Home Office,United States,Orland Park,Illinois,60462,Central,Technology,Accessories,339.96,5,0.2,67.992,b124bfa1-c328-4dbc-8e57-a5bceb3ceba5,18cf3aaf-960f-4dfc-b5a4-0c3223cff99a,b5a6b04c-7073-437e-b60c-f9df408ee69b,ef972c08-eec7-4bdb-a355-ea2a4fbbb5de
Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,41.96,2,0.0,10.9096,449624f4-4e97-4c0c-871e-e33068007fee,140a0c9e-0d75-4c0e-bef9-33451af48595,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,2a3d741e-78bb-4720-bfbc-5b000163d62e
Standard Class,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Art,75.96,2,0.0,22.788,3fd1c079-3a16-4564-a51b-69764c7f82ea,d041b26f-6c0b-4b59-9c97-8180f479e9fe,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,c2808aa1-86b2-4a1e-afe8-2c16270996fd
Standard Class,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Binders,27.24,6,0.0,13.3476,3fd1c079-3a16-4564-a51b-69764c7f82ea,d041b26f-6c0b-4b59-9c97-8180f479e9fe,c1973895-6814-4ddb-bc02-1d14f62e52f9,c2808aa1-86b2-4a1e-afe8-2c16270996fd
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,40.096,14,0.2,14.5348,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,8f2e9688-9435-48ae-97ee-c405b0e9df05,88cbf26c-171e-4a20-b98c-5d811ee4034a
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,4.72,2,0.2,1.652,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,88cbf26c-171e-4a20-b98c-5d811ee4034a
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,23.976,3,0.2,7.4925,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,efe32969-3c1a-4c37-a0ae-35295a30cbb7,88cbf26c-171e-4a20-b98c-5d811ee4034a
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,130.464,6,0.2,44.0316,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,88cbf26c-171e-4a20-b98c-5d811ee4034a
Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Tables,787.53,3,0.0,165.3813,68f1cef5-8d92-4723-ad3e-8257dcc724f5,3600afaf-188a-47a5-ade4-e94cb2becf98,5116f1a6-0127-4865-9bac-29823fab25ea,561afaf7-13c5-47dc-87da-e22168510d03
Standard Class,Corporate,United States,Bristol,Tennessee,37620,South,Office Supplies,Binders,157.794,1,0.7,-115.7156,44c65550-ade8-4815-8810-519bb9f7e5fd,b12f1574-4545-4d08-b516-c5a90a4aa32d,c1973895-6814-4ddb-bc02-1d14f62e52f9,c3c83c47-b705-4937-9650-a3ef7213f253
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Furnishings,47.04,3,0.0,18.3456,8b4795da-f0e0-4b72-a013-18523311c0be,7ef19894-7d48-4b01-8df8-0096df92be87,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,e19aaa8f-b3aa-4859-b824-cef469cca2bc
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,30.84,4,0.0,13.878,8b4795da-f0e0-4b72-a013-18523311c0be,7ef19894-7d48-4b01-8df8-0096df92be87,c1973895-6814-4ddb-bc02-1d14f62e52f9,e19aaa8f-b3aa-4859-b824-cef469cca2bc
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Storage,226.56,6,0.0,63.4368,8b4795da-f0e0-4b72-a013-18523311c0be,7ef19894-7d48-4b01-8df8-0096df92be87,b1035e3a-d289-47fd-997c-678681c45782,e19aaa8f-b3aa-4859-b824-cef469cca2bc
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Envelopes,115.02,9,0.0,51.759,8b4795da-f0e0-4b72-a013-18523311c0be,7ef19894-7d48-4b01-8df8-0096df92be87,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,e19aaa8f-b3aa-4859-b824-cef469cca2bc
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,68.04,7,0.0,19.7316,8b4795da-f0e0-4b72-a013-18523311c0be,7ef19894-7d48-4b01-8df8-0096df92be87,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,e19aaa8f-b3aa-4859-b824-cef469cca2bc
Second Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Chairs,600.558,3,0.3,-8.5794,d0a2cbbf-6340-4dd9-8e38-ad1a7650b04d,e5c927ae-a4e3-496d-8588-9b5582fb6762,c1501176-6208-4087-9c61-6d1d04993c21,30d60070-536c-4366-ab18-f7643edfe3da
Standard Class,Consumer,United States,Bloomington,Illinois,61701,Central,Furniture,Tables,617.7,6,0.5,-407.682,e9811c6b-4858-4829-9f8f-3417593478ed,b655c0cd-6a42-4872-b0d2-dca52143d190,5116f1a6-0127-4865-9bac-29823fab25ea,290018e8-bc81-46a4-b4a0-d389588d2897
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,2.388,2,0.7,-1.8308,73b4eae9-128b-405a-8d61-fb3e092c3404,6f9de031-6639-4069-adf6-271aa746f5c6,c1973895-6814-4ddb-bc02-1d14f62e52f9,f4d198ce-7c45-4782-bd88-02b6a5af3132
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,243.992,7,0.2,30.499,73b4eae9-128b-405a-8d61-fb3e092c3404,6f9de031-6639-4069-adf6-271aa746f5c6,b1035e3a-d289-47fd-997c-678681c45782,f4d198ce-7c45-4782-bd88-02b6a5af3132
Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Chairs,81.424,2,0.2,-9.1602,ac02a915-df6e-4e8b-9ffb-631c28677302,54f6eb9c-5933-4061-8468-17a9fc5a2847,c1501176-6208-4087-9c61-6d1d04993c21,1ce925ae-97ce-48f5-8efe-4b1e69e64ba0
Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Furnishings,238.56,3,0.0,26.2416,ac02a915-df6e-4e8b-9ffb-631c28677302,54f6eb9c-5933-4061-8468-17a9fc5a2847,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,1ce925ae-97ce-48f5-8efe-4b1e69e64ba0
First Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,59.97,5,0.4,-11.994,ce39f56d-31a8-439b-a09f-deccce20a9c8,61a8ea33-6ed5-4aee-a90a-7f47ecf01c79,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,1bd4dfe1-0abe-4a2d-afc0-616d8725d71a
First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,78.304,2,0.2,29.364,ce39f56d-31a8-439b-a09f-deccce20a9c8,61a8ea33-6ed5-4aee-a90a-7f47ecf01c79,efe32969-3c1a-4c37-a0ae-35295a30cbb7,1bd4dfe1-0abe-4a2d-afc0-616d8725d71a
First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,21.456,9,0.2,6.9732,ce39f56d-31a8-439b-a09f-deccce20a9c8,61a8ea33-6ed5-4aee-a90a-7f47ecf01c79,8f2e9688-9435-48ae-97ee-c405b0e9df05,1bd4dfe1-0abe-4a2d-afc0-616d8725d71a
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,20.04,3,0.0,9.6192,43822cc1-40dd-4a9c-874f-cf796465a6f2,7c140f49-d795-490e-ba71-f5896884f977,efe32969-3c1a-4c37-a0ae-35295a30cbb7,76f80c31-3d0a-46d4-b7f2-f7d557f50b09
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,35.44,1,0.0,16.6568,43822cc1-40dd-4a9c-874f-cf796465a6f2,7c140f49-d795-490e-ba71-f5896884f977,efe32969-3c1a-4c37-a0ae-35295a30cbb7,76f80c31-3d0a-46d4-b7f2-f7d557f50b09
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Art,11.52,4,0.0,3.456,43822cc1-40dd-4a9c-874f-cf796465a6f2,7c140f49-d795-490e-ba71-f5896884f977,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,76f80c31-3d0a-46d4-b7f2-f7d557f50b09
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Fasteners,4.02,2,0.0,1.9698,43822cc1-40dd-4a9c-874f-cf796465a6f2,7c140f49-d795-490e-ba71-f5896884f977,8f2e9688-9435-48ae-97ee-c405b0e9df05,76f80c31-3d0a-46d4-b7f2-f7d557f50b09
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Binders,76.176,3,0.2,26.6616,43822cc1-40dd-4a9c-874f-cf796465a6f2,7c140f49-d795-490e-ba71-f5896884f977,c1973895-6814-4ddb-bc02-1d14f62e52f9,76f80c31-3d0a-46d4-b7f2-f7d557f50b09
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Supplies,65.88,6,0.0,18.4464,43822cc1-40dd-4a9c-874f-cf796465a6f2,7c140f49-d795-490e-ba71-f5896884f977,5d822846-ccd8-4f69-9981-0af311c352c6,76f80c31-3d0a-46d4-b7f2-f7d557f50b09
Standard Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,43.12,14,0.0,20.6976,43822cc1-40dd-4a9c-874f-cf796465a6f2,7c140f49-d795-490e-ba71-f5896884f977,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,76f80c31-3d0a-46d4-b7f2-f7d557f50b09
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,82.8,2,0.2,10.35,4a1d603b-1abd-4165-bc4b-3480674d3f17,28f075be-d075-4433-8485-152fd3bcd80e,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,245a2c03-c82b-4845-99e4-cce31477dfcf
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,8.82,3,0.0,2.3814,f39ab84b-a7a5-41f6-9841-27e120ca20db,3cdaf6ca-c54d-4bec-8c5b-61c1dfcd36a8,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,10633e0e-93e1-4866-86ea-34b2be6f2991
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Envelopes,10.86,3,0.0,5.1042,f39ab84b-a7a5-41f6-9841-27e120ca20db,3cdaf6ca-c54d-4bec-8c5b-61c1dfcd36a8,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,10633e0e-93e1-4866-86ea-34b2be6f2991
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,143.7,3,0.0,68.976,f39ab84b-a7a5-41f6-9841-27e120ca20db,3cdaf6ca-c54d-4bec-8c5b-61c1dfcd36a8,efe32969-3c1a-4c37-a0ae-35295a30cbb7,10633e0e-93e1-4866-86ea-34b2be6f2991
Standard Class,Consumer,United States,Independence,Missouri,64055,Central,Office Supplies,Appliances,839.43,3,0.0,218.2518,2fc2c44c-2a49-4802-9127-4e803cdc46ad,d182f3ac-da28-47f6-86b2-2d91b59f626f,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,fa9161e7-3eb1-4823-bd06-6011a3c6ab36
Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Storage,671.93,7,0.0,20.1579,7e1e9e38-3daa-48a2-8076-7bea2533afb4,11f6d069-88b7-4a32-af76-2cc40df2e041,b1035e3a-d289-47fd-997c-678681c45782,7d0ad969-115f-417c-a225-0ef5b20f3c9f
Standard Class,Home Office,United States,Newark,Ohio,43055,East,Furniture,Furnishings,93.888,4,0.2,12.9096,55674d1c-16c7-4edf-9f24-529a934c21db,2dd9c44e-9742-4d86-88b1-5a652362d516,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,8f425ab3-2452-49e2-bc3d-44950b593ab4
Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,384.45,11,0.0,103.8015,b8e43d1c-2520-4c61-bfbb-62a2c0f50b55,2585cfbf-8776-4b3d-b51b-f52610ccac90,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,945a9775-e7b8-4aac-94e4-17c1135fc530
Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,149.97,3,0.0,5.9988,b8e43d1c-2520-4c61-bfbb-62a2c0f50b55,2585cfbf-8776-4b3d-b51b-f52610ccac90,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,945a9775-e7b8-4aac-94e4-17c1135fc530
Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,1951.84,8,0.0,585.552,b8e43d1c-2520-4c61-bfbb-62a2c0f50b55,2585cfbf-8776-4b3d-b51b-f52610ccac90,c1501176-6208-4087-9c61-6d1d04993c21,945a9775-e7b8-4aac-94e4-17c1135fc530
Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,171.55,5,0.0,80.6285,b8e43d1c-2520-4c61-bfbb-62a2c0f50b55,2585cfbf-8776-4b3d-b51b-f52610ccac90,c1973895-6814-4ddb-bc02-1d14f62e52f9,945a9775-e7b8-4aac-94e4-17c1135fc530
First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,157.92,5,0.2,17.766,87520b28-ca8a-4856-ac15-b9a6f1cfdf4a,cd446875-27fb-4b8a-a6a2-3a25355e7385,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,44f75821-9a9d-4ac9-bef3-341ad14a378c
First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Technology,Phones,203.184,2,0.2,15.2388,87520b28-ca8a-4856-ac15-b9a6f1cfdf4a,cd446875-27fb-4b8a-a6a2-3a25355e7385,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,44f75821-9a9d-4ac9-bef3-341ad14a378c
First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,58.38,7,0.0,26.271,a5f4e8b4-cfcd-4bb2-932c-10ec58e3e6d5,8773811e-c5b7-472a-b456-a80525e6762e,efe32969-3c1a-4c37-a0ae-35295a30cbb7,9394559c-2f88-4875-a6a2-684b80582822
First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,105.52,4,0.0,48.5392,a5f4e8b4-cfcd-4bb2-932c-10ec58e3e6d5,8773811e-c5b7-472a-b456-a80525e6762e,efe32969-3c1a-4c37-a0ae-35295a30cbb7,9394559c-2f88-4875-a6a2-684b80582822
First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Storage,80.88,6,0.0,21.0288,a5f4e8b4-cfcd-4bb2-932c-10ec58e3e6d5,8773811e-c5b7-472a-b456-a80525e6762e,b1035e3a-d289-47fd-997c-678681c45782,9394559c-2f88-4875-a6a2-684b80582822
Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,6.63,3,0.0,1.7901,6fad1659-3d70-4406-b414-0bd1ea4a7281,90ed014f-1b8b-4bc1-96c5-4cb2fa8f53f9,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,654e251f-c788-4dc8-999c-08d53a7389c7
Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,457.568,2,0.2,51.4764,708bd2fb-3361-4b82-a453-0821ec171d7e,5a4f1cdf-e37b-41b7-9e4b-0b1e50e4bbdd,c1501176-6208-4087-9c61-6d1d04993c21,48a9db99-8a2d-4c0c-a6ab-ef00cf48749b
Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,14.62,2,0.0,6.8714,9eda0daa-62aa-4814-ade9-e7cab92e9b3b,6a2f0ac9-cf6d-4d5e-9eb1-f6dbbdaf212f,396079af-2d9a-4a5c-a4b9-c518258c4e5a,21505bec-710f-4923-bab0-e9bd477bc73b
Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,944.93,7,0.0,236.2325,9eda0daa-62aa-4814-ade9-e7cab92e9b3b,6a2f0ac9-cf6d-4d5e-9eb1-f6dbbdaf212f,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,21505bec-710f-4923-bab0-e9bd477bc73b
First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,5.98,1,0.0,2.691,6265c42f-0dbf-46ae-8060-d077be442861,aca96929-eb91-41e2-9e8c-ec4eb2e20914,efe32969-3c1a-4c37-a0ae-35295a30cbb7,bcc1a3cb-1a0c-4490-90e0-c062a0be7be7
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,54.384,2,0.2,1.3596,8a5b57db-9986-417f-9c60-d2300edbc6e6,2e022703-53c5-4790-87de-a56325abb6d8,b5a6b04c-7073-437e-b60c-f9df408ee69b,7bfcfc20-6c5f-49ae-a565-1a0f63dd4446
Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,28.4,5,0.0,13.348,24da2043-5b2e-42e8-a537-db340ec2f90a,e8f2fd6b-9803-4ff5-b59f-da835f43ae54,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,6b338d48-8317-440e-ba5d-d2950650ac65
Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,27.68,2,0.2,9.688,708bd2fb-3361-4b82-a453-0821ec171d7e,5a4f1cdf-e37b-41b7-9e4b-0b1e50e4bbdd,c1973895-6814-4ddb-bc02-1d14f62e52f9,e8e6c38e-5ead-4c7c-a012-881f3efb9885
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,9.936,3,0.2,2.7324,ea678e6d-8eb5-46b4-8253-1f549d464564,2ad1e878-7ea6-4ff6-8e27-fce42b9d47c8,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,5173f4ee-b78c-4f8b-bcfc-012170c005e3
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,8159.952,8,0.4,-1359.992,ea678e6d-8eb5-46b4-8253-1f549d464564,2ad1e878-7ea6-4ff6-8e27-fce42b9d47c8,c4f8624f-f0bd-4cb6-8fb0-f91d78fdecd0,5173f4ee-b78c-4f8b-bcfc-012170c005e3
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,275.928,3,0.2,-58.6347,ea678e6d-8eb5-46b4-8253-1f549d464564,2ad1e878-7ea6-4ff6-8e27-fce42b9d47c8,b1035e3a-d289-47fd-997c-678681c45782,5173f4ee-b78c-4f8b-bcfc-012170c005e3
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,1740.06,9,0.3,-24.858,ea678e6d-8eb5-46b4-8253-1f549d464564,2ad1e878-7ea6-4ff6-8e27-fce42b9d47c8,c1501176-6208-4087-9c61-6d1d04993c21,5173f4ee-b78c-4f8b-bcfc-012170c005e3
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,32.064,6,0.2,6.8136,ea678e6d-8eb5-46b4-8253-1f549d464564,2ad1e878-7ea6-4ff6-8e27-fce42b9d47c8,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,5173f4ee-b78c-4f8b-bcfc-012170c005e3
